date,independent_bank,independent_bubble,independent_contraction,independent_credit,independent_crisis,independent_depression,independent_derivative,independent_employment,independent_growth,independent_housing,independent_inflation,independent_interest,independent_job,independent_lehman,independent_mortgage,independent_recession,independent_recovery,independent_reform,independent_swap,independent_asset,independent_bankrup,independent_captital,independent_collapse,independent_collateral,independent_debt,independent_downgrade,independent_gdp,independent_house,independent_layoff,independent_loan,independent_property,independent_quantitative,independent_rate,independent_rating,dailymail_bank,dailymail_bubble,dailymail_contraction,dailymail_credit,dailymail_crisis,dailymail_depression,dailymail_derivative,dailymail_employment,dailymail_growth,dailymail_housing,dailymail_inflation,dailymail_interest,dailymail_job,dailymail_lehman,dailymail_mortgage,dailymail_recession,dailymail_recovery,dailymail_reform,dailymail_swap,dailymail_asset,dailymail_bankrup,dailymail_captital,dailymail_collapse,dailymail_collateral,dailymail_debt,dailymail_downgrade,dailymail_gdp,dailymail_house,dailymail_layoff,dailymail_loan,dailymail_property,dailymail_quantitative,dailymail_rate,dailymail_rating,financialtimes_bank,financialtimes_bubble,financialtimes_contraction,financialtimes_credit,financialtimes_crisis,financialtimes_depression,financialtimes_derivative,financialtimes_employment,financialtimes_growth,financialtimes_housing,financialtimes_inflation,financialtimes_interest,financialtimes_job,financialtimes_lehman,financialtimes_mortgage,financialtimes_recession,financialtimes_recovery,financialtimes_reform,financialtimes_swap,financialtimes_asset,financialtimes_bankrup,financialtimes_captital,financialtimes_collapse,financialtimes_collateral,financialtimes_debt,financialtimes_downgrade,financialtimes_gdp,financialtimes_house,financialtimes_layoff,financialtimes_loan,financialtimes_property,financialtimes_quantitative,financialtimes_rate,financialtimes_rating,guardian_bank,guardian_bubble,guardian_contraction,guardian_credit,guardian_crisis,guardian_depression,guardian_derivative,guardian_employment,guardian_growth,guardian_housing,guardian_inflation,guardian_interest,guardian_job,guardian_lehman,guardian_mortgage,guardian_recession,guardian_recovery,guardian_reform,guardian_swap,guardian_asset,guardian_bankrup,guardian_captital,guardian_collapse,guardian_collateral,guardian_debt,guardian_downgrade,guardian_gdp,guardian_house,guardian_layoff,guardian_loan,guardian_property,guardian_quantitative,guardian_rate,guardian_rating
"2009-07-23",14,0,3,1,2,0,0,0,0,1,4,1,0,0,1,3,2,0,0,3,0,0,0,0,4,1,1,1,0,0,1,3,6,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,109,5,2,54,26,2,2,7,23,18,16,15,3,1,29,12,17,13,6,24,2,30,6,1,50,9,3,5,0,28,14,9,87,126,6,0,4,0,2,2,0,11,10,0,1,6,5,1,0,7,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,1,12,1
"2009-07-24",4,0,0,2,0,0,0,2,2,4,1,2,4,0,6,3,2,0,0,0,0,2,0,0,6,5,0,6,0,1,1,0,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,7,0,47,18,2,21,16,23,7,38,16,17,0,15,14,18,1,3,12,1,14,4,0,38,5,3,35,1,12,11,5,79,36,14,0,0,5,6,0,0,2,5,3,11,8,0,0,9,19,3,0,0,4,0,2,0,0,8,0,9,3,0,15,0,0,16,4
"2009-07-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,2,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,1,0,0,0,1,5,2,97,2,1,73,18,1,0,18,9,5,26,13,8,3,7,14,17,3,5,30,6,15,7,1,60,2,2,7,0,23,4,3,119,20,58,0,2,6,10,4,0,18,16,6,12,4,18,2,4,16,12,2,0,0,2,2,4,0,18,0,12,18,0,4,8,0,24,2
"2009-07-28",40,0,0,9,1,0,0,0,7,1,1,6,4,0,1,2,10,0,0,8,0,1,0,0,7,2,1,1,0,2,3,7,32,4,26,0,0,19,3,0,0,2,2,3,0,1,2,0,2,3,1,0,0,0,1,2,1,0,15,0,0,2,0,5,1,0,8,0,58,5,1,14,29,3,0,3,47,23,7,7,10,4,2,35,25,2,1,12,0,20,7,0,9,3,13,6,0,13,14,0,64,24,7,0,0,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,5,0,3,1,2
"2009-07-29",21,0,0,6,1,0,0,3,5,7,0,4,2,0,14,2,2,0,0,0,0,4,0,0,7,4,0,7,0,8,2,0,9,4,16,0,0,6,2,0,1,4,5,2,0,10,15,1,12,5,3,0,1,2,0,3,3,0,1,1,1,5,0,9,3,0,32,1,96,6,2,26,37,1,0,18,49,16,21,20,5,1,10,14,19,16,1,15,0,27,4,0,37,5,11,30,0,23,9,0,80,18,2,0,0,0,1,0,0,1,1,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0
"2009-07-30",7,0,1,3,1,0,0,2,4,11,1,3,1,0,15,2,6,0,0,0,0,0,1,0,0,1,0,9,0,2,2,1,8,3,15,0,0,5,4,0,0,10,0,0,0,5,14,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,141,20,2,40,38,1,7,34,33,14,21,21,28,4,18,22,35,2,14,11,6,35,9,0,17,0,14,28,0,39,12,7,64,11,27,1,0,5,5,0,0,2,1,1,0,4,0,1,3,1,1,0,0,0,0,1,3,0,7,0,0,3,0,2,0,0,7,2
"2009-07-31",2,0,0,2,1,0,0,5,14,1,1,7,4,0,0,3,2,4,0,3,0,6,1,0,2,1,2,4,0,0,4,0,22,5,1,0,0,3,1,0,0,4,2,2,1,1,2,0,1,3,2,1,0,1,0,1,0,0,1,0,0,3,0,0,3,0,11,1,71,4,4,40,15,1,3,20,57,8,5,9,23,6,4,25,21,0,6,8,3,21,6,0,40,2,6,17,1,9,4,0,68,23,2,0,0,0,2,0,0,4,0,0,1,2,2,0,1,2,1,0,0,1,0,0,0,0,1,0,0,14,0,0,4,0,8,2
"2009-08-03",22,0,2,3,0,1,0,4,3,1,5,1,2,0,1,3,0,0,0,1,2,1,1,0,1,0,3,0,0,0,2,5,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,8,1,33,20,1,0,4,19,5,17,27,1,1,4,11,9,0,1,13,0,14,3,1,81,1,9,6,0,15,8,3,56,5,8,0,1,4,5,0,0,4,3,3,2,0,2,0,0,10,0,2,0,1,0,5,1,0,2,0,1,6,0,2,1,2,6,0
"2009-08-04",27,0,3,14,2,0,0,2,8,3,0,2,1,0,6,3,5,0,1,3,0,1,2,0,1,0,0,4,0,1,2,1,3,3,42,1,0,7,4,0,0,4,1,3,0,3,5,3,1,4,5,0,0,4,0,4,5,0,2,0,0,1,0,3,2,1,14,1,69,12,7,27,16,0,1,8,46,2,17,8,11,13,5,12,23,0,1,20,4,10,14,2,25,4,10,20,0,32,9,1,72,17,6,0,0,0,0,0,0,2,6,2,0,0,1,0,0,6,5,0,0,10,0,4,1,0,0,0,1,2,0,0,2,0,5,0
"2009-08-05",20,0,1,1,1,0,0,3,3,2,2,1,2,0,7,1,6,0,0,1,0,2,1,0,2,2,0,1,0,3,0,2,12,0,21,0,0,4,6,0,0,2,4,2,8,10,0,0,17,6,1,0,1,2,0,3,2,2,17,0,0,8,0,21,0,0,59,4,116,16,4,20,17,0,2,23,48,20,4,17,17,1,36,13,20,1,0,28,3,27,1,0,23,5,8,7,0,41,3,6,91,29,30,0,1,4,4,1,0,0,3,0,1,3,0,2,6,1,0,0,0,4,0,6,1,0,3,0,0,1,0,8,1,3,12,0
"2009-08-06",18,1,0,5,1,1,0,2,6,7,0,0,1,0,3,7,7,0,1,4,0,2,0,0,6,1,2,12,0,5,3,1,5,1,6,0,0,0,0,0,0,3,2,4,1,2,2,0,6,2,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,1,9,10,0,1,5,6,12,2,8,6,0,11,10,21,2,2,6,0,5,4,0,20,0,0,21,0,16,11,1,15,0
"2009-08-07",30,0,1,9,1,0,0,2,5,4,9,2,1,0,2,5,8,0,0,2,1,2,2,0,3,1,1,4,0,2,3,3,7,3,44,0,1,8,0,0,1,1,4,1,5,8,2,0,2,6,4,0,0,3,0,0,1,0,6,0,0,5,0,3,9,5,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,1,10,0,2,0,6,6,0,15,6,3,0,6,8,17,0,0,10,0,0,0,0,5,0,2,3,0,6,0,13,27,0
"2009-08-10",18,0,1,11,0,0,0,9,7,3,7,6,6,0,0,6,8,0,0,0,0,0,0,0,2,2,1,2,0,1,0,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,3,4,18,34,1,4,15,39,7,11,23,33,2,4,20,12,16,2,11,0,20,5,1,19,1,1,12,0,4,2,1,80,6,11,1,0,15,2,2,1,3,2,0,4,1,9,1,0,9,6,0,0,2,0,0,1,0,3,0,1,3,0,1,1,0,15,2
"2009-08-11",4,0,0,2,0,1,0,2,3,1,0,4,1,0,2,2,2,1,0,0,0,1,0,0,0,2,1,6,0,0,3,0,4,1,9,0,0,4,1,0,0,2,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,3,0,122,0,4,52,27,3,6,15,46,3,1,18,19,4,30,17,21,2,3,30,1,22,4,1,23,11,10,25,0,19,3,3,78,23,8,0,0,7,0,0,0,2,0,1,0,4,1,0,6,2,1,0,0,0,0,1,0,0,2,2,0,3,0,3,4,0,16,2
"2009-08-12",11,0,0,4,0,0,0,8,5,1,4,2,24,0,10,2,4,0,1,2,0,2,0,0,1,2,0,3,0,5,3,0,15,1,35,1,0,12,0,0,0,4,2,0,0,4,10,0,18,1,0,0,0,2,2,2,0,0,12,0,0,10,0,4,8,2,35,0,149,10,2,33,33,1,4,8,48,4,37,30,12,0,12,12,23,4,6,46,12,24,2,0,32,7,16,13,0,25,6,12,86,3,19,1,0,0,6,0,1,6,1,3,3,2,10,0,7,12,6,3,0,5,1,0,1,0,1,0,0,10,0,9,5,1,10,0
"2009-08-13",31,0,1,6,3,0,0,9,17,1,6,7,22,1,2,19,10,1,0,4,0,2,1,0,3,1,2,5,0,1,2,7,25,3,40,0,0,1,3,1,0,12,7,1,13,5,12,0,2,7,5,1,0,2,0,0,0,0,1,1,0,5,0,2,0,4,27,0,122,8,3,13,9,1,3,25,43,1,33,41,23,0,0,23,49,12,0,13,0,17,2,1,24,0,3,14,0,12,3,9,115,20,50,1,0,5,8,2,0,62,7,0,8,6,44,0,0,29,11,1,0,0,1,1,2,0,6,0,0,4,0,0,0,5,32,2
"2009-08-14",26,2,1,9,0,0,0,4,26,2,1,3,11,0,3,20,16,0,0,0,6,5,2,0,34,3,1,10,0,4,6,0,9,4,6,0,1,4,0,0,0,2,9,4,0,1,0,0,1,11,6,0,0,2,0,2,1,0,6,0,0,11,0,0,15,0,5,0,75,2,17,35,13,0,0,20,62,12,11,17,13,2,12,14,17,1,0,10,0,23,3,2,26,0,22,20,0,20,2,0,46,12,9,0,4,2,1,0,0,1,11,2,3,2,4,1,3,15,10,0,0,0,0,3,1,0,1,0,5,1,0,4,0,0,4,0
"2009-08-17",2,1,3,8,0,2,0,0,3,0,9,5,0,0,5,1,2,0,0,0,0,0,1,0,2,0,0,4,0,0,3,0,6,0,18,1,0,6,1,0,0,1,3,1,2,15,1,0,1,2,6,0,0,0,0,1,0,0,7,0,0,3,0,2,1,1,15,1,34,2,2,9,19,2,0,5,24,5,1,15,6,1,1,7,11,5,1,5,2,9,10,0,46,0,12,12,0,4,21,0,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-08-18",16,0,2,2,1,1,0,5,5,5,0,2,1,0,4,10,9,0,0,4,0,3,2,0,9,2,3,2,0,2,1,0,10,3,5,0,1,0,1,0,0,1,4,0,2,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,1,121,2,6,38,12,1,9,10,35,4,13,1,30,1,6,15,30,3,5,16,11,26,8,2,33,0,8,11,0,39,3,0,33,5,78,0,6,4,4,0,0,6,10,2,4,6,12,0,2,16,16,0,0,2,0,0,0,0,0,0,4,4,0,4,0,0,70,0
"2009-08-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,0,5,0,0,0,3,3,1,8,5,4,0,20,3,3,0,0,0,0,2,2,0,10,0,2,11,0,7,9,1,31,1,90,4,2,34,26,2,1,20,22,9,37,20,18,9,4,22,37,3,2,21,3,11,13,0,33,0,1,5,0,10,16,3,87,8,9,0,0,0,0,0,0,7,3,1,33,8,7,0,2,6,2,0,0,3,0,0,1,0,0,0,0,1,0,0,5,3,14,0
"2009-08-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,2,0,0,2,0,0,4,2,4,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,5,0,94,7,8,37,21,3,0,10,38,5,24,15,11,2,3,24,39,14,2,34,3,17,5,3,17,4,13,4,0,15,18,9,82,15,36,0,0,5,4,1,0,3,4,5,16,12,23,2,0,13,13,1,0,7,0,3,3,0,6,0,0,5,0,2,0,9,21,0
"2009-08-21",28,0,0,10,2,0,0,7,2,2,6,6,4,0,10,8,4,0,0,1,0,3,3,0,15,0,2,4,0,5,3,1,15,8,12,0,0,2,3,0,0,4,5,0,0,3,3,0,3,15,12,1,0,0,0,1,2,0,9,1,1,2,0,3,0,0,17,1,76,4,3,31,19,0,2,13,38,6,16,10,12,0,18,16,24,8,0,17,1,15,5,9,31,3,4,16,0,19,1,4,55,7,22,0,0,9,0,0,0,1,0,5,0,6,0,0,5,1,2,0,0,0,0,1,0,1,0,0,0,6,0,6,0,0,6,0
"2009-08-24",39,1,1,6,5,7,0,0,8,4,0,4,3,0,1,23,7,0,0,1,0,0,2,0,3,0,4,8,0,1,2,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,0,0,0,0,5,5,0,1,4,6,0,1,6,2,0,0,0,0,0,1,0,0,0,3,1,0,1,0,1,9,0
"2009-08-25",41,0,0,2,1,0,0,2,3,4,1,4,1,0,4,4,6,1,0,3,1,1,1,0,3,1,0,2,0,0,3,0,12,2,25,0,0,5,2,3,0,2,5,5,2,3,3,1,1,8,12,0,0,1,1,1,3,0,9,0,0,4,0,1,0,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,5,0,0,0,4,3,3,1,1,4,1,1,5,5,0,0,2,0,4,1,0,6,0,0,2,0,1,0,0,3,0
"2009-08-26",30,1,0,6,7,1,2,2,3,8,2,4,3,2,13,4,8,2,0,0,0,3,2,0,9,2,0,9,0,1,2,0,19,3,19,1,0,2,4,2,0,3,2,10,2,3,1,3,10,0,2,0,0,1,0,3,2,0,3,0,1,9,0,7,5,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,4,0,13,16,5,1,2,4,9,7,8,8,3,14,8,3,4,2,4,0,3,3,0,10,0,0,21,0,11,10,3,19,1
"2009-08-27",1,0,1,0,0,0,0,0,4,0,1,2,0,0,0,5,2,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,4,7,1,0,0,1,2,0,0,4,1,1,0,1,4,1,0,8,3,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0,2,0,60,1,3,22,14,0,1,9,27,3,6,6,8,4,9,17,19,4,2,15,5,16,7,1,21,1,5,16,0,5,1,1,52,13,1,0,0,0,0,0,0,8,1,0,1,1,8,0,1,10,6,0,0,0,0,2,0,0,1,0,0,10,0,0,0,0,10,1
"2009-08-28",12,1,0,3,0,0,0,1,7,4,0,5,4,0,3,5,5,0,0,1,0,8,0,0,1,0,4,6,0,1,1,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,1,4,25,21,0,0,7,44,6,29,28,9,4,12,16,33,0,0,18,0,17,5,0,15,0,5,12,0,20,3,3,104,13,7,0,0,2,1,0,0,2,4,4,0,7,2,0,4,3,3,0,0,0,0,1,0,0,0,0,0,7,0,0,4,0,13,2
"2009-08-31",2,0,0,0,0,0,0,1,1,4,0,1,1,0,4,2,4,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,3,1,2,0,0,2,1,2,0,0,2,0,0,1,0,0,0,0,7,0,1,0,0,3,1,82,1,2,14,11,1,1,10,14,3,10,28,10,0,8,9,8,6,9,12,1,5,7,0,9,0,6,13,0,12,8,0,78,4,8,0,0,3,4,1,0,5,6,1,0,1,4,1,3,4,9,2,0,1,0,1,4,0,1,0,0,3,0,0,6,1,5,0
"2009-09-01",12,0,0,7,1,0,0,3,7,0,7,5,1,0,1,3,10,2,0,0,0,2,0,0,0,0,2,1,0,0,2,0,12,2,8,0,0,5,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,2,65,3,2,21,23,2,1,23,58,10,18,10,25,5,4,21,35,4,0,9,2,21,5,0,21,1,9,4,0,16,16,2,56,5,24,0,0,5,2,3,0,4,13,2,3,16,2,2,1,6,7,1,0,4,2,5,3,0,19,0,7,5,0,23,0,0,24,0
"2009-09-02",22,0,0,6,2,0,0,0,8,8,1,2,4,0,11,8,7,0,0,2,0,1,2,0,11,0,2,9,0,4,5,0,8,3,29,0,3,28,2,0,0,1,4,1,0,17,3,0,14,2,3,2,0,0,1,1,1,0,16,0,0,0,0,15,3,2,28,0,93,0,3,38,11,2,2,14,23,1,8,10,11,0,6,19,28,6,1,3,4,18,3,0,16,1,1,6,0,5,4,5,55,3,17,0,0,6,2,0,0,3,2,1,0,1,4,1,9,2,4,0,0,1,0,3,1,0,4,0,0,3,0,22,0,0,7,0
"2009-09-03",32,0,3,4,4,0,0,5,9,5,1,7,7,1,1,10,10,1,0,0,1,6,1,0,1,0,2,2,1,1,3,1,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4,5,36,24,1,0,14,30,3,5,17,33,4,9,16,17,11,3,26,1,13,2,0,44,3,6,8,0,23,3,1,63,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-09-04",32,1,1,13,2,0,0,4,19,2,0,3,6,1,6,14,12,2,0,1,0,8,2,0,20,2,4,5,0,3,0,2,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,1,8,18,30,0,2,17,33,2,7,36,20,10,14,13,47,7,5,12,2,39,7,6,41,4,6,9,0,21,6,0,93,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-09-07",16,0,1,5,3,0,1,2,8,0,1,5,3,0,1,2,8,0,0,0,0,0,0,0,5,0,3,5,0,0,0,1,12,1,5,0,1,0,0,0,0,0,1,0,4,3,1,0,0,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,3,0,35,0,0,12,25,1,0,9,18,0,17,9,9,0,1,7,20,1,1,9,2,13,0,0,14,0,1,3,0,7,0,3,40,6,12,3,0,2,7,0,0,1,3,1,0,1,1,0,0,3,5,4,0,0,0,2,0,0,11,0,0,0,0,0,1,0,3,1
"2009-09-08",12,2,0,1,1,1,0,5,5,0,0,0,6,1,0,6,11,1,0,2,0,2,0,0,4,0,1,1,0,1,0,1,2,0,1,0,0,0,0,0,0,3,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,47,7,1,13,14,0,0,12,22,5,8,9,22,3,2,15,14,0,5,17,2,15,6,0,22,1,3,12,0,8,10,2,49,5,0,0,0,0,0,0,0,9,1,0,0,0,15,0,0,6,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
"2009-09-09",4,0,1,2,7,2,0,4,9,1,2,3,5,0,1,12,6,0,2,1,0,0,2,0,3,0,5,1,0,1,0,0,14,3,8,1,0,1,1,0,0,5,6,1,4,6,2,0,0,9,6,0,0,0,0,1,0,0,0,0,1,2,0,0,2,0,7,0,91,0,0,30,22,1,0,7,23,0,24,21,12,2,2,21,17,9,0,21,2,28,3,0,47,21,10,8,0,10,0,3,70,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-09-10",37,0,2,3,2,0,0,4,8,0,7,8,3,1,3,13,8,0,0,2,0,0,2,0,5,1,0,3,0,1,2,3,24,5,13,0,0,3,1,0,0,2,3,1,1,0,3,2,9,7,6,0,0,0,0,2,2,0,2,0,0,1,0,3,1,0,10,3,126,8,0,41,36,3,10,16,46,9,36,32,10,23,22,14,39,7,16,26,2,19,14,1,32,2,7,20,0,28,18,5,119,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-09-11",13,0,0,3,1,0,0,0,1,1,1,4,2,0,2,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,9,1,6,0,0,6,1,0,0,0,0,12,0,5,0,0,7,0,2,0,2,0,0,1,0,0,0,0,0,8,0,5,12,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,0,9,3,0,0,0,4,3,0,11,7,0,5,1,2,1,0,6,1,4,1,0,5,0,1,3,0,13,4,2,19,0
"2009-09-14",21,0,0,2,4,0,0,8,5,5,9,0,3,0,5,6,1,0,0,0,0,2,0,0,1,0,1,5,0,0,0,0,3,0,8,0,0,1,1,0,0,2,2,2,0,2,1,3,4,2,3,0,0,0,0,2,2,0,3,1,0,4,0,0,4,0,2,1,109,9,4,43,36,6,8,11,41,7,31,16,16,16,5,7,20,3,5,53,3,12,13,2,29,1,13,19,0,18,2,1,70,11,5,0,0,0,2,0,0,13,3,4,0,0,22,0,2,13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
"2009-09-15",6,0,0,1,2,0,0,1,4,3,0,3,0,0,6,0,4,2,0,0,0,2,0,0,3,0,0,5,0,3,3,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,3,0,8,21,3,2,8,22,8,9,9,12,6,5,17,18,2,3,22,1,15,5,0,17,7,40,14,0,16,11,1,51,15,17,1,0,1,7,1,0,2,4,1,4,3,12,3,4,3,2,8,0,4,1,3,6,0,1,0,5,6,0,4,2,0,15,1
"2009-09-16",24,0,0,4,4,1,1,8,8,0,7,1,7,5,1,8,10,0,0,6,0,5,2,0,2,0,0,0,0,0,0,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,1,0,18,30,1,9,5,19,5,29,32,6,9,17,14,17,5,2,27,3,23,2,1,29,2,0,11,0,14,0,9,113,6,15,0,0,0,0,0,0,2,1,0,0,7,5,0,0,6,3,0,0,1,0,1,0,0,0,0,0,0,0,7,0,2,6,0
"2009-09-17",15,0,0,8,1,0,0,9,2,3,1,8,20,0,3,5,8,5,0,1,0,0,2,0,7,0,3,3,0,0,2,0,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,2,1,34,43,1,12,34,32,2,17,17,44,8,2,22,33,3,4,18,5,24,8,3,18,1,1,11,0,37,12,2,88,7,26,0,0,2,1,0,0,13,1,0,0,0,10,0,0,6,4,1,1,2,0,1,0,0,3,0,2,0,0,8,1,0,10,1
"2009-09-18",39,2,0,3,2,0,0,8,7,2,5,6,3,0,4,9,8,1,0,6,0,3,1,0,16,0,4,4,0,7,2,4,18,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,57,3,1,23,38,0,6,4,25,2,7,8,15,24,5,25,26,3,2,14,0,18,8,2,20,4,4,8,0,14,5,2,42,47,8,0,0,2,2,0,0,0,2,0,0,4,2,3,0,2,2,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,12,2
"2009-09-21",7,0,0,0,0,0,0,1,0,2,0,0,2,0,5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,20,3,0,2,6,0,0,1,1,0,0,0,1,2,1,2,1,1,0,4,0,3,4,0,2,0,3,4,0,1,0,0,5,1,55,6,1,22,33,4,2,8,39,2,5,20,13,3,3,29,21,7,0,34,2,21,3,3,23,0,2,13,0,2,1,1,79,7,17,0,1,0,0,1,0,2,6,0,6,7,5,0,0,10,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,17,0
"2009-09-22",27,0,1,5,10,1,0,0,14,0,3,3,2,1,1,9,11,1,0,3,0,2,2,0,3,0,1,1,0,1,1,0,19,15,6,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,1,0,82,0,1,14,23,1,1,4,22,7,6,20,5,1,17,10,13,4,1,28,3,17,4,7,13,3,1,4,0,17,3,5,74,10,2,0,1,3,4,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,4,0
"2009-09-23",15,3,1,3,1,0,0,2,18,0,1,3,1,0,6,5,6,0,1,2,0,2,0,0,3,0,1,7,0,3,0,3,28,1,4,0,0,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,1,0,0,1,8,2,1,1,2,0,0,3,2,0,0,1,0,0,0,0,0,0,2,12,0,0,0,2,3,2
"2009-09-24",53,1,0,6,5,2,0,4,5,4,1,8,4,5,2,6,7,6,1,5,2,19,4,0,13,0,0,9,0,1,1,3,25,2,13,0,0,1,2,0,0,2,0,1,2,2,0,0,3,0,3,0,0,2,0,0,0,0,9,0,0,2,0,2,0,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,1,5,0,0,0,0,0,0,3,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,3,1,1,8,0
"2009-09-25",28,1,0,7,6,0,0,3,10,3,0,5,9,0,0,8,16,2,0,2,0,1,1,0,5,1,0,2,0,0,1,1,10,3,23,0,0,1,5,0,0,3,2,14,0,0,2,0,1,3,0,2,0,0,0,1,0,0,0,0,0,2,0,2,1,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,1,11,0,0,1,2,0,0,1,1,0,0,3,1,3,0,0,1,0,1,0,4,0,1,3,0,0,1,1,14,0
"2009-09-28",15,0,0,3,0,2,0,1,9,1,3,2,0,0,0,0,1,1,0,2,0,2,1,0,14,1,0,4,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,3,2,27,36,1,0,13,27,7,18,17,5,0,25,15,13,14,0,31,1,19,2,0,32,1,7,12,0,20,20,1,53,13,40,1,0,4,4,0,0,2,2,0,0,4,0,2,1,4,2,1,0,3,3,1,6,1,14,0,11,5,0,12,1,0,14,0
"2009-09-29",14,0,0,4,0,0,0,0,1,3,1,2,0,0,0,0,2,0,0,1,0,4,0,0,1,1,0,3,0,0,1,1,8,3,11,0,0,1,1,0,0,2,1,1,0,0,4,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,50,1,1,40,12,0,5,5,31,6,1,7,5,5,2,3,13,5,1,22,1,21,7,0,38,5,5,13,0,10,5,1,62,15,7,0,0,6,3,0,0,1,5,12,1,0,1,0,2,3,0,0,0,0,0,0,0,0,3,0,0,17,0,1,1,0,7,0
